,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
579,macs0416_2525,0.5063,64.01989007,-24.07308741,21.67778483,f814w_w_f814w,1,2.8284,3.2576,-0.4292,26.03052341,-1.582411158,-1.702112028,0.954121171,3.274465126,1.092921428,0.340507938,0,0,0,-0.008191727,0.009143756,-0.012209741,-0.017305655,0.133662113,0.127509531,0.028224168,0.096784167,0.048307124,0.251718069,0,0,0,0.010363902,0.006484439,0.006206379,0.008914708,0.322759082,-0.010200734,-0.004080949,0.216708776,-9.914685289,23.6861321,-24.39111806,-32.45660816,-0.00906226,-0.00338517,0,0,0.000234863,0.000309993,0.572011072,-1.652582123,7.223625863,0.014218748,0.022368461,-0.340024453,-0.136031642,0.473958252,0.745615382,0.366225663,0.01098677,0.883503663,47,6548.247249,4870.561939,196.4474175,146.1168582,0
582,macs0416_2531,0.4766,64.03204516,-24.0727411,26.98882232,f814w_w_f814w,1,3.7976,4.155,-0.3574,25.49424268,-1.494574627,-2.177730518,1.039765387,3.93992964,1.051706838,0.291542308,0,0,0,-0.006767504,0.007962315,-0.00158259,0.004664602,0.061405592,0.05644011,0.011340807,0.048499824,0.018440034,0.171256304,0,0,0,0.002761898,0.002672534,0.001911434,0.002316517,0.430550183,-0.004175047,0.006313458,0.289054878,-69.75655176,46.38166402,-0.773286817,66.55777883,-0.005343994,0.010225784,0,0,0.000341678,0.000321293,-0.121388635,-1.981798031,9.635162587,-0.001009867,0.009611171,-0.139168226,0.21044861,-0.033662222,0.32037237,0.252302225,0.007569067,0.322135997,56,5216.499296,4912.225247,156.4949789,147.3667574,0
583,macs0416_2532,0.4984,64.01958156,-24.07284337,44.39839752,f814w_w_f814w,1,2.8916,3.2214,-0.3298,25.38373043,-1.493981715,-1.400100552,1.268595489,2.596740263,1.117063063,-2.187678505,0,0,0,0.005271441,-0.003168005,0.002901606,-0.006855535,0.058426056,0.062799101,0.015500228,0.042991137,0.024265731,0.095960045,0,0,0,0.003475612,0.002591995,0.002708739,0.003530172,0.347177617,0.004086524,-0.00501177,0.277057955,26.21188149,-11.27438203,21.06477525,-16.72320993,0.004151927,-0.000558449,0,0,0.000252305,0.000316438,0.467551575,-1.759526487,9.235265173,-0.001716689,-0.00132424,0.136217452,-0.167059,-0.057222962,-0.044141346,0.215554874,0.006466646,0.072269812,64,6582.052871,4899.843045,197.4615861,146.9952914,0
584,macs0416_2544,2.1972,64.00404508,-24.07271797,71.07803535,f606w_w_f814w,1,0.9485,0.5655,0.383,24.71926689,-1.703417066,-1.444312728,1.004129719,1.545098065,2.013591132,0.011717112,0,0,0,-0.000734737,-0.018741503,-0.004774187,0.028887914,0.018144255,0.013248549,0.004997172,0.007135435,0.016020758,0.005186589,0,0,0,0.001338351,0.001200774,0.001634716,0.003975477,1.010274969,-0.002754462,0.005073205,0.198243426,43.37943461,-13.19670355,7.540703987,-9.742168702,0.008785771,-0.004226823,0,0,0.000288255,0.000321109,0.21776646,-1.949597503,6.608114216,0.006793912,-0.042556211,-0.091815408,0.169106845,0.226463739,-1.418540375,0.192424516,0.005772735,1.43650361,45,8284.284677,4914.584814,248.5285403,147.4375444,0
586,macs0416_2549,0.4271,64.02164711,-24.07245769,29.50430779,f606w_w_f814w,1,2.3443,2.6312,-0.2869,24.47845998,-0.613094422,-1.928155643,1.651409089,1.754258431,1.080320128,0.685267905,0,0,0,-0.015853537,0.003277328,0.003944323,-0.000188445,0.031147407,0.023762074,0.008378671,0.017261008,0.011788945,0.071180754,0,0,0,0.001291764,0.000692998,0.000992659,0.001886678,0.388495381,-0.005954607,0.001544441,0.370121101,-58.76275115,64.42449609,-63.07655263,-153.4948074,-0.003830719,-0.000943822,0,0,0.000257717,0.000315823,0.418589634,-1.806143144,12.33737003,-0.013843253,0.005010215,-0.198486891,0.051481379,-0.46144178,0.167007159,0.205054574,0.006151637,0.49073405,91,6355.748674,4946.1513,190.6724602,148.384539,0
587,macs0416_2552,0.5858,64.02716672,-24.07268401,53.43327356,f814w_w_f814w,1,3.5747,3.9193,-0.3446,25.33039621,-1.392528067,-1.24075398,1.15165108,3.644227388,1,0.442646116,0,0,0,-0.005792503,-0.0088007,-0.008648519,-0.000835988,0.070303439,0.066904442,0.013888833,0.038595894,7.80E-10,0.125679561,0,0,0,0.002908932,0.002123566,0.001999835,0.002736374,0.423070203,-0.007220511,-0.004818344,0.317166582,-144.6905161,-25.36418842,-82.33181183,-16.03118531,-0.008819921,-0.001260487,0,0,0.00027193,0.00031908,0.325593951,-1.884942936,10.5722194,0.010076526,-0.012783056,-0.240683704,-0.160611463,0.335884216,-0.426101855,0.289352186,0.008680566,0.542568887,66,5750.998703,4919.047355,172.5299611,147.5714206,0
588,macs0416_2554,4.0006,64.04467104,-24.07252799,39.32085081,f814w_w_f814w,1,2.3474,2.5727,-0.2253,25.73057651,-1.463027813,-0.9289483,0.93464555,2.728561187,1.116812517,0.274688728,0,0,0,0.002686078,0.000200225,0.006513689,0.003606306,0.049497664,0.045903679,0.011136675,0.032579885,0.020259953,0.081131917,0,0,0,0.004917899,0.003223159,0.003325684,0.005070606,0.433960536,0.004599883,0.001903266,0.197547837,-20.6593962,2.086830889,10.26458967,-9.916174741,-0.001385913,-0.002871983,0,0,0.000159976,0.000276076,1.150479064,-0.666623438,6.584927884,-0.008427494,-0.001502815,0.153329438,0.063442197,-0.280916472,-0.050093838,0.165936219,0.004978087,0.285347957,54,3833.164106,4937.785893,114.9949232,148.1335768,0
589,macs0416_2557,0.5308,64.04343117,-24.07247094,44.48560115,f606w_w_f814w,1,2.5985,2.9886,-0.3901,24.50347411,-2.296643157,-1.438657076,1.124107331,2.347692362,1.157221209,-0.270692165,0,0,0,0.007649297,0.000481643,0.002982612,0.002054632,0.014288411,0.013277138,0.003910283,0.009924281,0.006943017,0.020515837,0,0,0,0.000979369,0.001335406,0.001329967,0.001145417,0.575330216,0.005315955,0.001268137,0.244436311,13.19193758,0.134440404,8.550451964,-20.09191068,0.001763147,-0.002056181,0,0,0.000244576,0.000301082,0.422763848,-1.812929272,8.147877039,-0.000649269,-0.000304851,0.177198486,0.042271244,-0.021642296,-0.010161715,0.182170694,0.005465121,0.023909191,55,3969.008178,4944.638392,119.0702453,148.3391518,0
591,macs0416_2562,5.019,64.02896176,-24.07280388,26.59470984,f814w_w_f814w,1,3.1143,3.536,-0.4217,27.09946665,-1.52793268,-1.938703253,0.840190209,3.565594074,1.08802238,0.317075488,0,0,0,-0.018565095,0.005421908,0.015112834,0.031045455,0.159256404,0.146204772,0.031620867,0.117837136,0.05559157,0.334967178,0,0,0,0.011547475,0.007366422,0.007877529,0.00964665,0.351524356,-0.00172613,0.018233682,0.197190179,4.663559774,5.554000303,6.256500737,22.23019299,-0.003683256,0.018241691,0,0,0.000251315,0.000313436,0.447500558,-1.795367186,6.573005981,-0.031951798,-0.007389865,-0.057537681,0.607789385,-1.065059937,-0.246328833,0.610506774,0.018315203,1.093174534,43,5554.326326,4904.675102,166.6297898,147.1402531,0
592,macs0416_2563,0.5406,64.06318364,-24.07268107,34.36379367,f814w_w_f814w,1,1.3889,1.5694,-0.1805,26.31638477,-1.468593462,-1.46861543,0.588168619,6.978537737,1.194361809,0.016328775,0,0,0,0.021121052,-0.003146763,-0.00361472,-0.023727242,0.221906222,0.184679359,0.022089648,0.170196933,0.046911459,0.096924366,0,0,0,0.004717546,0.003201506,0.003593608,0.006193956,0.329239688,0.008753166,-0.013437002,0.286196975,62.90704157,-28.95409633,-52.51072553,34.60072546,0.00097296,0.00141278,0,0,0.000242235,0.000317105,0.547449575,-1.695602052,9.539899179,0.015982606,0.007143476,0.291772193,-0.447900079,0.532753526,0.238115878,0.534551675,0.01603655,0.58354562,65,1804.860698,4919.172951,54.14582094,147.5751885,0
595,macs0416_2567,1.3791,64.01777213,-24.07219859,85.93751249,f606w_w_f814w,1,0.8805,0.6092,0.2713,24.36395612,-2.06702879,-1.800518265,0.826214004,2.00367425,2.10572158,-1.355326018,0,0,0,-0.015124744,-0.01077364,0.014045142,-0.004943563,0.011112688,0.017337094,0.003061063,0.005947915,0.010736846,0.003113164,0,0,0,0.002702782,0.001094807,0.000765779,0.001011449,1.918045457,-0.000539801,-0.007858601,0.195961742,7.563130899,-2.863167814,11.41149755,17.79223656,0.006615906,0.001505874,0,0,0.000280518,0.000320405,0.278595188,-1.8984469,6.532058077,-0.028630086,-0.013688678,-0.017993359,-0.261953379,-0.954336186,-0.456289256,0.262570626,0.007877119,1.057807847,43,6780.310452,4977.19103,203.4093136,149.3157309,0
597,macs0416_2572,0.4291,64.04718782,-24.07206739,39.37635027,f606w_w_f814w,1,2.232,2.5106,-0.2786,24.41518202,-2.331670486,-1.403026011,1.046033835,4.361093196,1.32559393,-0.87824924,0,0,0,-0.00027298,0.003338937,0.0048444,-0.000726647,0.121344412,0.046800394,0.005460871,0.026200468,0.011196102,0.014452284,0,0,0,0.002682656,0.001879874,0.002452723,0.002096497,0.439878566,0.00228571,0.001306145,0.399564534,-74.63824219,56.45436859,66.45712471,-20.93836921,-7.46E-06,0.000739577,0,0,0.000269202,0.000309049,0.280366622,-1.914480445,13.3188178,-0.00740309,0.005371728,0.076190342,0.043538161,-0.24676968,0.179057615,0.087752719,0.002632582,0.304888347,84,3557.412142,4993.040289,106.7223643,149.7912087,0
599,macs0416_2579,1.6838,64.01085343,-24.07251559,22.04251947,f606w_w_f814w,1,0.77,0.0403,0.7297,26.18025533,-1.028454283,-1.468691272,1.404635699,0.669398304,2.086689448,-1.139579011,0,0,0,-0.022441841,-0.002576561,-0.019176386,-0.04591825,0.072402394,0.102879794,0.038617745,0.024915528,0.109216422,0.039385719,0,0,0,0.026342369,0.014071916,0.011110741,0.010885537,0.368131522,-0.020809114,-0.024247405,0.140327999,5.035602555,4.549845174,-10.5205977,-15.45224103,-0.020712641,-0.045267755,0,0,0.000209649,0.000304654,0.771143771,-1.39217541,4.677599968,0.017543659,0.019094283,-0.69363712,-0.808246845,0.58478863,0.636476115,1.065080005,0.0319524,0.864337658,42,7538.342399,4939.027547,226.150272,148.1708264,0
600,macs0416_2581,1.0879,64.05783883,-24.07250341,25.88884858,f814w_w_f814w,1,1.4389,1.4781,-0.0392,27.18021426,-1.460382862,-1.206811435,0.752892175,2.199672933,1.791787642,1.220549628,0,0,0,-0.015116081,-0.011132386,0.002065367,-0.015461805,0.126585747,0.147597515,0.027769557,0.057302728,0.08184645,0.037524342,0,0,0,0.033733959,0.01316614,0.008510046,0.011001409,0.334990774,-0.006525357,-0.013297095,0.159094714,5.745105531,-2.688881556,2.610249709,-19.38189591,0.008838315,-0.015168873,0,0,0.000248986,0.000306575,0.420089239,-1.821581091,5.303157138,-0.010656091,-0.008967677,-0.217511903,-0.44323651,-0.355203047,-0.298922557,0.493730728,0.014811922,0.464245516,35,2390.45247,4940.58982,71.71357411,148.2176946,0
601,macs0416_2582,1.1645,64.04619623,-24.07197259,64.20028456,f814w_w_f814w,1,1.1516,1.2061,-0.0545,24.37504849,-2.671842768,-1.201615468,1.423655081,4.480653881,1.608617246,0.545468691,0,0,0,0.003973873,0.004570206,0.002059298,0.006195249,0.011983384,0.006176835,0.005688268,0.008295848,0.016918222,0.012814822,0,0,0,0.000981769,0.001884501,0.002089029,0.001310967,0.572447059,0.003016586,0.005382727,0.791747971,-414.5177382,825.1985519,1063.142894,1873.766405,-0.003001653,0.005626433,1,0,0.000469016,0.000272092,-1.132362637,-0.691781187,26.39159904,-0.00110201,0.003757685,0.100552854,0.179424247,-0.036733683,0.125256165,0.205679209,0.006170376,0.130531492,134,3666.05384,5004.42372,109.9816152,150.1327116,0
602,macs0416_2590,3.2339,64.02745273,-24.07221444,30.06787841,f606w_w_f814w,1,1.6211,1.1817,0.4394,25.56424237,-0.883272009,-1.625698717,0.687215145,2.564657467,1.898789688,1.522180956,0,0,0,-0.05508364,-0.003390234,-0.008281247,-0.008114189,0.047146087,0.08779221,0.014894721,0.035849447,0.04483385,0.017567191,0,0,0,0.008177962,0.003911973,0.003200766,0.005226722,0.993527786,-0.031682444,-0.005752212,0.188443664,-9.680880158,-4.400168246,28.18453024,-15.72430224,0.001113634,-0.010055846,1,0,0.000329862,0.0003223,-0.041562432,-1.988592432,6.28145547,-0.015119949,-0.001028256,-1.056081455,-0.191740389,-0.503998299,-0.034275216,1.073346363,0.032200391,0.505162425,41,5719.666323,4975.398056,171.5899897,149.2619417,0
603,macs0416_2591,3.5163,64.04380392,-24.07238804,20.64435263,f814w_w_f814w,1,2.4455,2.1566,0.2889,27.33220192,-2.215504155,-0.576261395,1.529120924,0.65855363,1.802798659,-1.192072781,0,0,0,0.003517931,0.007905428,0.015379859,-0.055306222,0.0826955,0.096218985,0.046044276,0.036223637,0.125091398,0.049938218,0,0,0,0.018015561,0.009852294,0.007378039,0.007942888,0.391991885,0.009448895,-0.023700397,0.194582261,-10.25914479,3.455506937,17.987423,-44.61966666,-0.004559082,-0.003429481,0,0,0.000275547,0.000308156,0.228609789,-1.93876046,6.486075353,-0.021310824,0.039511253,0.314963168,-0.790013224,-0.710360797,1.317041772,0.850483798,0.025514514,1.496399509,37,3928.167968,4954.584492,117.845039,148.6375348,0
604,macs0416_2597,0.8105,64.01559874,-24.07220843,30.97928731,f814w_w_f814w,1,70.8587,72.7818,-1.9231,26.15261418,-0.94460234,-2.572164161,1.183113932,1.55337918,3.30754201,-0.697895403,0,0,0,-0.014758215,0.012717583,0.009925697,0.035048224,0.107848849,0.103143538,0.047548727,0.045937713,0.022210262,0.016142452,0,0,0,0.003547196,0.000834453,0.001333662,0.004618524,0.382176159,-0.002416259,0.023882904,0.375264091,-464.9277782,318.9260316,-224.6835744,220.7890873,-0.005774306,0.009378557,0,0,0.000292718,0.000322548,0.206023924,-1.934241722,12.50880303,-0.022267653,0.001552263,-0.08054196,0.796096786,-0.74225509,0.051742084,0.800160671,0.02400482,0.744056357,68,7018.434863,4975.975412,210.5530459,149.2792623,0
608,macs0416_2611,4.1948,64.01910947,-24.07218983,27.32828417,f814w_w_f814w,1,1.0983,1.9246,-0.8263,26.22390559,-1.353796013,-2.270346668,0.908272261,4.005674202,1.357983727,0.709679379,0,0,0,-0.000410476,-0.001476932,0.002440212,0.02160645,0.140543508,0.131420313,0.022845197,0.090216125,0.046286511,0.058856073,0,0,0,0.005742274,0.003817466,0.004109366,0.005671896,0.337602537,0.001014868,0.010064759,0.273910238,13.51353297,-43.1923223,9.890914575,36.74438576,0.005124184,-0.002385462,0,0,0.000253772,0.000313947,0.4394429,-1.785171024,9.130341253,-0.003865555,-0.013018623,0.033828934,0.33549197,-0.128851836,-0.433954103,0.337193207,0.010115796,0.452679754,57,6633.785779,4978.261436,199.0135734,149.3478431,0
609,macs0416_2614,0.8381,64.02148314,-24.07224958,26.62754385,f814w_w_f814w,1,1.6242,1.8847,-0.2605,26.89968193,-2.282899467,-2.007314873,0.989051114,2.24121033,2.11572975,0.273152872,0,0,0,0.029442536,-0.002773021,-0.001753857,-0.038144817,0.168189339,0.119626718,0.031822519,0.066078178,0.101187796,0.028310285,0,0,0,0.006522748,0.004784392,0.00771536,0.018435476,0.462908159,0.013844339,-0.020458919,0.210634839,-79.47325617,19.51139348,0.146903953,2.033596572,-0.007181078,0.002455674,0,0,0.000257304,0.00031593,0.422823062,-1.802039081,7.021161304,0.017352053,0.014912876,0.46147798,-0.681963968,0.57840176,0.497095873,0.823429888,0.024702897,0.762661722,61,6373.716928,4971.122636,191.2115079,149.1336791,0
610,macs0416_2617,2.4469,64.02639716,-24.07224379,20.20247604,f814w_w_f814w,1,0.7206,-0.103,0.8236,26.35870156,-1.464758245,-1.97123594,0.887481529,1.405411162,2.069886014,0.97035371,0,0,0,-0.046479744,0.001490148,0.015443197,-0.001132388,0.109896196,0.149633278,0.039394138,0.051383183,0.14021857,0.040469621,0,0,0,0.023659017,0.019852352,0.01992234,0.019389072,0.393795532,-0.015518274,0.00017888,0.143937075,7.945217974,-10.29058768,10.04552423,13.51999771,0.024004887,-0.00268505,0,0,0.000289328,0.000319859,0.206216603,-1.946936765,4.797902509,-0.046404667,0.002801416,-0.517275784,0.005962669,-1.546822238,0.093380523,0.517310149,0.015519304,1.549638331,29,5835.318262,4971.867092,175.0595479,149.1560128,0
611,macs0416_2625,0.6901,64.03101976,-24.07168143,28.25900747,f606w_w_f814w,1,1.6071,1.9838,-0.3767,24.66192977,-1.480324255,-2.439826634,1.236879761,3.148188705,1.029537469,-0.038900605,0,0,0,-0.005254374,0.001102716,0.0024411,0.002691866,0.001838427,0.002530818,0.006846404,0.02353668,0.010224169,0.171058268,0,0,0,0.00173446,0.000849417,0.000847823,0.001875399,0.466743026,-0.001406637,0.001897291,0.348593679,-84.7688416,-12.77149657,16.3976691,-67.93772039,-0.001493117,-0.001958542,0,0,0.000285906,0.00032104,0.234026382,-1.941775085,11.61978929,-0.006288837,0.000308141,-0.046887895,0.063243028,-0.209627892,0.010271362,0.078728364,0.002361851,0.209879379,72,5328.851207,5039.381088,159.8655362,151.1814327,0
612,macs0416_2626,4.4943,64.04028825,-24.07196124,37.25022308,f814w_w_f814w,1,1.6639,2.0343,-0.3704,25.31955103,-1.511838932,-2.580228321,1.616216367,1.509231326,1.13119593,-0.236384705,0,0,0,-0.003569162,0.012467297,-0.004978708,0.01025503,0.073743723,0.067796659,0.021910588,0.037584135,0.033304741,0.116015879,0,0,0,0.004169876,0.002782384,0.003052698,0.00438739,0.4537829,-0.004273935,0.011361164,0.323679788,-117.4745206,102.9877001,-13.1719225,100.4499598,-0.005242089,0.008046928,0,0,0.000265853,0.000302265,0.259167771,-1.929321413,10.78932628,0.005683481,0.013573431,-0.142464498,0.378705451,0.189449368,0.452447708,0.404615807,0.012138474,0.49050993,63,4313.356623,5005.813501,129.4006987,150.174405,0
613,macs0416_2627,0.5207,64.04565885,-24.07201236,27.66969693,f814w_w_f814w,1,1.6106,1.38,0.2306,26.26206572,-2.248381525,-1.267586745,0.643772774,3.051294451,1.710337275,-0.94870074,0,0,0,0.035314135,0.004864012,0.016253614,-0.034217811,0.096877058,0.066608934,0.019702659,0.058271796,0.055827854,0.029375581,0,0,0,0.007850652,0.003559319,0.003350838,0.003815551,0.379396302,0.025783875,-0.0146769,0.199917527,3.127952699,5.106576246,9.773774405,-12.56479546,0.008126731,0.004628654,0,0,0.000236088,0.000308844,0.548149014,-1.690368524,6.663917582,-0.006723353,0.024404923,0.859462489,-0.489229996,-0.224111777,0.813497432,0.988949826,0.029668495,0.84380339,44,3724.931776,4999.655027,111.7479533,149.9896508,0
618,macs0416_2664,0.937,64.00176028,-24.0714874,27.5717927,f814w_w_f814w,1,1.0075,1.3487,-0.3412,25.32062266,-1.48836977,-2.500678466,0.764529807,2.632484042,1.686956073,1.290061618,0,0,0,-0.013333252,0.005303975,0.013381915,0.021884437,0.076846089,0.100802559,0.017887851,0.048132226,0.053032186,0.026927517,0,0,0,0.01289428,0.005836258,0.004621697,0.005904932,0.251881118,2.43E-05,0.013594206,0.186089472,22.68842136,7.937962197,5.357963934,19.40141113,0.013191097,0.006819952,0,0,0.000377843,0.000462514,0.420624947,-1.795561142,6.202982409,-0.026739499,-0.002986255,0.000811064,0.453140202,-0.891316634,-0.099541836,0.453140927,0.013594228,0.896857803,43,8534.651727,5062.192079,256.0395518,151.8657624,0
620,macs0416_2670,0.8457,64.02916793,-24.07158166,28.16313112,f814w_w_f814w,1,1.2016,1.8015,-0.5999,26.77224417,-0.767747499,-1.765890816,0.912205675,2.226592998,1.610800551,0.014051583,0,0,0,-0.013563505,0.007946607,-0.008697479,-0.006918188,0.151607049,0.101800633,0.029713784,0.067158881,0.078079948,0.050643326,0,0,0,0.010768358,0.007145218,0.009554606,0.018531466,0.374983729,-0.011130492,0.000514209,0.172406698,-9.479620493,5.482865498,-5.805011988,-3.26246126,-0.008965845,-0.003278638,0,0,0.000263467,0.000315654,0.365950406,-1.860893581,5.746889918,0.006264466,0.015379004,-0.37101641,0.017140312,0.208815546,0.512633477,0.371412125,0.011142364,0.553531403,39,5531.746792,5051.343513,165.9524038,151.5403054,0
621,macs0416_2673,0.7408,64.0106162,-24.07128623,37.87444816,f606w_w_f814w,1,1.4868,1.5797,-0.0929,24.7949585,-0.445623628,-2.378969022,0.943459875,1.738192255,3.501588316,-0.395471428,0,0,0,-0.009674458,0.000339154,0.006002651,0.044145592,0.044476834,0.024987674,0.007053214,0.009558126,0.029630183,0.003574181,0,0,0,0.001023497,0.000704717,0.001100195,0.002692966,0.634814718,-0.001835904,0.022242373,0.290778611,-6.731692807,-23.5908558,-8.295642045,32.14916354,-0.000381391,0.014974242,0,0,0.000335054,0.000320786,-0.0805967,-1.980562408,9.692620379,-0.013841206,-0.021564065,-0.06119679,0.741412444,-0.461373527,-0.718802163,0.743933773,0.022318013,0.854132356,59,7564.361864,5086.545642,226.9308559,152.5963693,0
622,macs0416_2681,0.5835,64.06717296,-24.07094972,21.65302447,f814w_w_f814w,1,1.2585,1.4036,-0.1451,25.5643081,-1.942042376,-1.716480455,1.092079915,2.001391373,3.89985525,-0.952597463,0,0,0,-0.001258325,-0.001494595,-0.00016436,0.006725839,0.150668907,0.193459272,0.024715601,0.047549626,0.141615318,0.00934211,0,0,0,0.001784401,0.002409316,0.004655748,0.001550239,0.30312558,-0.000711342,0.002615622,0.4108042,-73.27674515,114.3976414,-129.7689355,130.6154553,0.000826791,0.001295539,1,0,0.000393719,0.000305555,-0.511038337,-1.735877539,13.69347334,-0.000382622,-0.005604812,-0.023711414,0.087187411,-0.012754077,-0.186827051,0.090354169,0.002710625,0.187261885,64,1367.732221,5126.847188,41.03196662,153.8054157,0
624,macs0416_2686,0.5694,64.04261285,-24.0710528,30.41428996,f606w_w_f814w,1,2.4828,2.7743,-0.2915,24.59008504,-1.96379269,-1.942677612,1.381512145,1.965549069,1.177419246,-0.773482209,0,0,0,0.003474258,0.003129076,7.47E-05,0.003679029,0.016174961,0.009003371,0.007000982,0.016129494,0.01208287,0.031490025,0,0,0,0.001905859,0.00159539,0.001503758,0.00242925,0.454880822,0.001774467,0.003404052,0.317179839,45.6464785,37.90712156,-15.65553149,74.80878006,0.001557025,0.003455848,0,0,0.000223519,0.000293791,0.556430612,-1.684424051,10.57266131,0.001625115,0.002854099,0.059148907,0.113468409,0.054170495,0.095136646,0.127959654,0.00383879,0.109477961,70,4058.659371,5114.818263,121.7597811,153.4445479,0
626,macs0416_2697,0.5257,64.04646441,-24.07131201,22.83713157,f814w_w_f814w,1,5.5777,5.6576,-0.0799,26.789177,-1.451560721,-1.370830096,1.004310349,2.900886965,1.045402947,-2.256320126,0,0,0,-0.005632497,0.009834252,0.031042121,5.43E-05,0.131273851,0.133266216,0.032883233,0.10390882,0.057702442,0.55654708,0,0,0,0.011641218,0.007808965,0.007609712,0.011562753,0.407423351,0.012704812,0.00494427,0.210940304,19.18431165,20.55747414,31.22865,1.578655044,0.021340777,0.008234349,0,0,0.000267622,0.000306476,0.275613651,-1.916642119,7.031343468,-0.04937943,0.014724233,0.423493741,0.164808985,-1.645980994,0.490807782,0.454432558,0.013632977,1.717598822,41,3636.665547,5083.691747,109.0999664,152.5107524,0
627,macs0416_2698,0.5668,64.0107039,-24.07067181,69.49764153,f606w_w_f814w,1,2.3618,2.7377,-0.3759,23.65134682,-1.07296789,-1.299381362,1.397406072,1.873304684,1.160548658,0.15065431,0,0,0,-0.009969305,-0.001424475,-0.004960129,0.005126022,0.023158301,0.000960674,0.003496966,0.006641611,0.005017616,0.005417667,0,0,0,0.001020766,0.003076114,0.001108523,0.003661702,0.690318047,-0.007464717,0.001850773,0.329892087,-36.56523066,-6.580372519,-72.67835787,84.20842433,-0.002642579,0.001479092,0,0,0.000287182,0.000322414,0.237389544,-1.932678858,10.9964029,0.002455542,-0.004699724,-0.248823897,0.061692446,0.081851389,-0.156657472,0.256357737,0.007690732,0.176751841,70,7554.767438,5160.277855,226.6430232,154.8083357,0
628,macs0416_2704,0.4997,64.01060994,-24.07111274,22.84016195,f814w_w_f814w,1,2.0536,2.4345,-0.3809,25.52387892,-2.127294525,-1.736238994,0.833162202,5.73359849,1.404338748,1.076266903,0,0,0,0.003074018,0.005070668,0.006884785,-0.022865292,0.137474947,0.273870303,0.033909653,0.16530173,0.067428206,0.06564969,0,0,0,0.006807437,0.005361624,0.004751537,0.009276638,0.269381443,0.004979401,-0.008897312,0.286131687,136.4063375,28.85983053,52.68356686,95.31820196,0.012037513,0.011816804,0,0,0.000286226,0.000319494,0.22583967,-1.937959523,9.537722892,-0.008790169,0.019038649,0.165980046,-0.296577062,-0.293005638,0.634621625,0.339863693,0.010195911,0.698997075,69,7565.052101,5107.365155,226.951563,153.2209546,0
629,macs0416_2706,0.8005,64.06444741,-24.07090177,36.11920544,f814w_w_f814w,1,1.429,1.6202,-0.1912,24.77546675,-2.818807774,-4.166133298,0.947536846,6.178577008,1.977702417,0.981641454,0,0,0,-0.004141622,0.00082831,0.000632453,0.003094257,0.609446263,0.699944466,0.022293355,0.126979149,0.059978708,0.019945188,0,0,0,0.002383854,0.004299684,0.004350259,0.003264462,0.392047914,-0.001754585,0.001961284,0.539582927,-128.5594214,-84.2855381,-376.2470468,608.019831,-0.004535683,0.003621538,0,0,0.000281247,0.00031511,0.228955807,-1.945375687,17.98609756,-0.003019491,-0.000304663,-0.058486152,0.065376124,-0.100649702,-0.010155436,0.087719255,0.002631578,0.10116074,107,1666.355745,5132.662136,49.99067235,153.9798641,0
630,macs0416_2707,0.4649,64.02219144,-24.07082684,28.26460509,f606w_w_f814w,1,2.1041,2.3486,-0.2445,24.63112607,-1.296602233,-1.653450818,1.337526634,2.908853616,1.10808844,0.55822587,0,0,0,-0.002487938,0.002525935,0.000362423,-0.001808941,0.031545053,0.030058165,0.008593989,0.027391524,0.013315686,0.057593797,0,0,0,0.001941746,0.000927312,0.00093638,0.002050397,0.3897561,-0.001062758,0.000358497,0.395952381,-55.12106855,101.424294,-3.101146993,82.53224188,-0.001285766,0.002801328,0,0,0.000253947,0.000316139,0.450978715,-1.77749005,13.19841271,-0.001787603,0.004693372,-0.035425257,0.011949898,-0.059586765,0.15644574,0.03738648,0.001121594,0.167409235,84,6296.130533,5141.859983,188.883916,154.2557995,0
631,macs0416_2709,0.5748,64.03017275,-24.07115476,34.23160687,f814w_w_f814w,1,3.0204,3.4411,-0.4207,26.15306627,-2.109170154,-2.047280907,0.877508894,5.335116429,1.128165227,-0.822283845,0,0,0,0.012846124,0.000260317,0.00759802,0.004827266,0.170749936,0.105669929,0.023613666,0.125371804,0.041578022,0.145105285,0,0,0,0.006595962,0.003728243,0.003550261,0.005101635,0.386877654,0.010222072,0.002543792,0.287403713,-49.02778417,2.967507004,14.11497201,56.08821674,-0.004385413,0.004263179,0,0,0.000281374,0.000320655,0.264371355,-1.925526505,9.58012377,-0.004973968,-0.002023158,0.340735743,0.084793051,-0.165798946,-0.067438594,0.351127766,0.010533833,0.178989537,64,5421.655943,5102.577083,162.6496783,153.0773125,0
